"rt","response","type_of_trial","subject","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","ID","stimulus","cluster","domain","current_pair","attention","response_number","Experiment","question_order"
"","","attention","786","survey-text","800","905458","0.0-27.0-2.5","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","801","905982","0.0-27.0-0.6","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1083","1","comparison","786","html-button-response","802","907107","0.0-27.0-1.6-0.6","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:blue; font-size:150%'> THERAPIST</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>LIFEGUARD</span> <br> <p> Would you put them in the same group?</p>","LIFEGUARD","occupations","therapist, lifeguard","","7","",""
"10290","lifeguard","attention","786","survey-text","803","917431","0.0-27.0-2.6","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","therapist, lifeguard","1","","",""
"null","null","","","html-keyboard-response","804","917982","0.0-27.0-0.7","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"6695","1","comparison","786","html-button-response","805","924801","0.0-27.0-1.7-0.7","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:red; font-size:150%'> LIFEGUARD</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>JANITOR</span> <br> <p> Would you put them in the same group?</p>","JANITOR","occupations","lifeguard, janitor","","8","",""
"","","attention","786","survey-text","806","924838","0.0-27.0-2.7","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","807","925365","0.0-27.0-0.8","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"2017","1","comparison","786","html-button-response","808","927470","0.0-27.0-1.8-0.8","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:green; font-size:150%'> JANITOR</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>CHEF</span> <br> <p> Would you put them in the same group?</p>","CHEF","occupations","janitor, chef","","9","",""
"","","attention","786","survey-text","809","927507","0.0-27.0-2.8","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","810","928037","0.0-27.0-0.9","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"3680","1","comparison","786","html-button-response","811","931802","0.0-27.0-1.9-0.9","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:blue; font-size:150%'> CHEF</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>ATTENDANT</span> <br> <p> Would you put them in the same group?</p>","ATTENDANT","occupations","chef, attendant","","10","",""
"","","attention","786","survey-text","812","931826","0.0-27.0-2.9","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","813","932358","0.0-27.0-0.10","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"6623","1","comparison","786","html-button-response","814","939045","0.0-27.0-1.10-0.10","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:red; font-size:150%'> ATTENDANT</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>WRITER</span> <br> <p> Would you put them in the same group?</p>","WRITER","occupations","attendant, writer","","11","",""
"","","attention","786","survey-text","815","939099","0.0-27.0-2.10","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","816","939629","0.0-27.0-0.11","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1674","1","comparison","786","html-button-response","817","941364","0.0-27.0-1.11-0.11","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:green; font-size:150%'> WRITER</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>TEACHER</span> <br> <p> Would you put them in the same group?</p>","TEACHER","occupations","writer, teacher","","12","",""
"","","attention","786","survey-text","818","941390","0.0-27.0-2.11","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","819","941927","0.0-27.0-0.12","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1001","1","comparison","786","html-button-response","820","942965","0.0-27.0-1.12-0.12","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:blue; font-size:150%'> TEACHER</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>BUSINESSMAN</span> <br> <p> Would you put them in the same group?</p>","BUSINESSMAN","occupations","teacher, businessman","","13","",""
"","","attention","786","survey-text","821","943003","0.0-27.0-2.12","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","822","943526","0.0-27.0-0.13","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1378","1","comparison","786","html-button-response","823","944998","0.0-27.0-1.13-0.13","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:red; font-size:150%'> BUSINESSMAN</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>PSYCHOLOGIST</span> <br> <p> Would you put them in the same group?</p>","PSYCHOLOGIST","occupations","businessman, psychologist","","14","",""
"","","attention","786","survey-text","824","945069","0.0-27.0-2.13","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","825","945597","0.0-27.0-0.14","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1407","0","comparison","786","html-button-response","826","947069","0.0-27.0-1.14-0.14","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:green; font-size:150%'> PSYCHOLOGIST</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>PSYCHIATRIST</span> <br> <p> Would you put them in the same group?</p>","PSYCHIATRIST","occupations","psychologist, psychiatrist","","15","",""
"","","attention","786","survey-text","827","947138","0.0-27.0-2.14","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","828","947669","0.0-27.0-0.15","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1520","1","comparison","786","html-button-response","829","949263","0.0-27.0-1.15-0.15","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:blue; font-size:150%'> PSYCHIATRIST</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>PIMP</span> <br> <p> Would you put them in the same group?</p>","PIMP","occupations","psychiatrist, pimp","","16","",""
"","","attention","786","survey-text","830","949319","0.0-27.0-2.15","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","831","949846","0.0-27.0-0.16","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1218","1","comparison","786","html-button-response","832","951144","0.0-27.0-1.16-0.16","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:red; font-size:150%'> PIMP</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>SINGER</span> <br> <p> Would you put them in the same group?</p>","SINGER","occupations","pimp, singer","","17","",""
"","","attention","786","survey-text","833","951209","0.0-27.0-2.16","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","834","951734","0.0-27.0-0.17","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1993","0","comparison","786","html-button-response","835","953819","0.0-27.0-1.17-0.17","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:green; font-size:150%'> SINGER</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>DANCER</span> <br> <p> Would you put them in the same group?</p>","DANCER","occupations","singer, dancer","","18","",""
"","","attention","786","survey-text","836","953845","0.0-27.0-2.17","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","837","954373","0.0-27.0-0.18","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1171","1","comparison","786","html-button-response","838","955590","0.0-27.0-1.18-0.18","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:blue; font-size:150%'> DANCER</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>WAITRESS</span> <br> <p> Would you put them in the same group?</p>","WAITRESS","occupations","dancer, waitress","","19","",""
"","","attention","786","survey-text","839","955638","0.0-27.0-2.18","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","840","956174","0.0-27.0-0.19","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1308","0","comparison","786","html-button-response","841","957583","0.0-27.0-1.19-0.19","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:red; font-size:150%'> WAITRESS</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>WAITER</span> <br> <p> Would you put them in the same group?</p>","WAITER","occupations","waitress, waiter","","20","",""
"","","attention","786","survey-text","842","957654","0.0-27.0-2.19","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","843","958182","0.0-27.0-0.20","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1311","0","comparison","786","html-button-response","844","959531","0.0-27.0-1.20-0.20","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:green; font-size:150%'> WAITER</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>HOSTESS</span> <br> <p> Would you put them in the same group?</p>","HOSTESS","occupations","waiter, hostess","","21","",""
"","","attention","786","survey-text","845","959600","0.0-27.0-2.20","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","846","960126","0.0-27.0-0.21","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1715","1","comparison","786","html-button-response","847","961892","0.0-27.0-1.21-0.21","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:blue; font-size:150%'> HOSTESS</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>DESIGNER</span> <br> <p> Would you put them in the same group?</p>","DESIGNER","occupations","hostess, designer","","22","",""
"","","attention","786","survey-text","848","961917","0.0-27.0-2.21","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","849","962445","0.0-27.0-0.22","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"3820","1","comparison","786","html-button-response","850","966326","0.0-27.0-1.22-0.22","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:red; font-size:150%'> DESIGNER</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>ACTOR</span> <br> <p> Would you put them in the same group?</p>","ACTOR","occupations","designer, actor","","23","",""
"","","attention","786","survey-text","851","966360","0.0-27.0-2.22","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","852","966885","0.0-27.0-0.23","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1121","0","comparison","786","html-button-response","853","968069","0.0-27.0-1.23-0.23","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:green; font-size:150%'> ACTOR</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>ACTRESS</span> <br> <p> Would you put them in the same group?</p>","ACTRESS","occupations","actor, actress","","24","",""
"","","attention","786","survey-text","854","968099","0.0-27.0-2.23","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","855","968629","0.0-27.0-0.24","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1497","0","comparison","786","html-button-response","856","970204","0.0-27.0-1.24-0.24","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:blue; font-size:150%'> ACTRESS</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>PRODUCER</span> <br> <p> Would you put them in the same group?</p>","PRODUCER","occupations","actress, producer","","25","",""
"","","attention","786","survey-text","857","970269","0.0-27.0-2.24","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
"null","null","","","html-keyboard-response","858","970798","0.0-27.0-0.25","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1064","0","comparison","786","html-button-response","859","971915","0.0-27.0-1.25-0.25","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:red; font-size:150%'> PRODUCER</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>DIRECTOR</span> <br> <p> Would you put them in the same group?</p>","DIRECTOR","occupations","producer, director","","26","",""
"","","attention","786","survey-text","860","971994","0.0-27.0-2.25","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","occupations","","","","",""
