"subject","domain","response_number","participant_response","response_onset_time","IRT","participant_designated_switch","dataset","list_number"
50030,"animals",46,"vulture",169.596,12.7,1,"LEA",1
50030,"animals",47,"eagle",173.896,4.29999999999998,0,"LEA",1
50031,"animals",1,"cat",2.7631,2.7631,2,"LEA",1
50031,"animals",2,"dog",3.7631,1,0,"LEA",1
50031,"animals",3,"rat",4.7631,1,0,"LEA",1
50031,"animals",4,"canary",6.1631,1.4,0,"LEA",1
50031,"animals",5,"fish",7.6631,1.5,0,"LEA",1
50031,"animals",6,"turtle",9.0631,1.4,0,"LEA",1
50031,"animals",7,"elk",10.6631,1.6,1,"LEA",1
50031,"animals",8,"elephant",12.1631,1.5,0,"LEA",1
50031,"animals",9,"dik_dik",16.3631,4.2,1,"LEA",1
50031,"animals",10,"aye_aye",19.0631,2.7,0,"LEA",1
50031,"animals",11,"lemur",20.3631,1.3,1,"LEA",1
50031,"animals",12,"cheetah",22.1631,1.8,1,"LEA",1
50031,"animals",13,"tiger",23.6631,1.5,0,"LEA",1
50031,"animals",14,"rhino",28.0631,4.4,1,"LEA",1
50031,"animals",15,"deer",30.9631,2.9,1,"LEA",1
50031,"animals",16,"squirrel",32.7631,1.8,0,"LEA",1
50031,"animals",17,"beaver",33.8631,1.1,0,"LEA",1
50031,"animals",18,"fish",38.2631,4.4,0,"LEA",1
50031,"animals",19,"moose",42.2631,4,0,"LEA",1
50031,"animals",20,"polar_bear",45.0631,2.8,1,"LEA",1
50031,"animals",21,"grizzly",47.1631,2.1,0,"LEA",1
50031,"animals",22,"alligator",48.6631,1.5,1,"LEA",1
50031,"animals",23,"whale",51.1631,2.5,1,"LEA",1
50031,"animals",24,"condor",55.4631,4.3,1,"LEA",1
50031,"animals",25,"lion",61.7631,6.3,1,"LEA",1
50031,"animals",26,"parrot",66.8631,5.1,1,"LEA",1
50031,"animals",27,"crab",69.7631,2.89999999999999,1,"LEA",1
50031,"animals",28,"bat",73.0631,3.30000000000001,1,"LEA",1
50031,"animals",29,"emu",84.6631,11.6,1,"LEA",1
50031,"animals",30,"ostrich",85.6631,1,0,"LEA",1
50031,"animals",31,"sable",87.9631,2.3,1,"LEA",1
50031,"animals",32,"muskrat",90.3631,2.40000000000001,0,"LEA",1
50031,"animals",33,"ermine",93.8631,3.5,0,"LEA",1
50031,"animals",34,"bunny",104.2631,10.4,1,"LEA",1
50031,"animals",35,"gazelle",109.4631,5.2,1,"LEA",1
50031,"animals",36,"giraffe",112.2631,2.8,0,"LEA",1
50031,"animals",37,"gorilla",120.2631,8,0,"LEA",1
50031,"animals",38,"orangutan",121.7631,1.5,0,"LEA",1
50031,"animals",39,"mouse",126.0631,4.30000000000001,1,"LEA",1
50031,"animals",40,"shrew",129.2631,3.2,0,"LEA",1
50031,"animals",41,"owl",132.8631,3.59999999999999,1,"LEA",1
50031,"animals",42,"black_bear",137.0631,4.19999999999999,0,"LEA",1
50031,"animals",43,"cougar",143.4631,6.40000000000001,0,"LEA",1
50031,"animals",44,"bobcat",146.8631,3.40000000000001,0,"LEA",1
50031,"animals",45,"wolf",148.8631,2,0,"LEA",1
50031,"animals",46,"dingo",153.8631,5,1,"LEA",1
50031,"animals",47,"kangaroo",160.4631,6.59999999999999,0,"LEA",1
50031,"animals",48,"kiwi",162.8631,2.40000000000001,0,"LEA",1
50031,"animals",49,"toad",178.0631,15.2,1,"LEA",1
50031,"animals",50,"frog",179.2631,1.20000000000002,0,"LEA",1
50032,"animals",1,"dog",2.723,2.723,2,"LEA",1
50032,"animals",2,"cat",3.623,0.9,1,"LEA",1
50032,"animals",3,"pig",5.123,1.5,1,"LEA",1
50032,"animals",4,"cow",6.123,1,0,"LEA",1
50032,"animals",5,"horse",7.623,1.5,0,"LEA",1
50032,"animals",6,"duck",10.323,2.7,0,"LEA",1
50032,"animals",7,"chicken",11.923,1.6,0,"LEA",1
50032,"animals",8,"rooster",14.323,2.4,0,"LEA",1
50032,"animals",9,"fox",17.023,2.7,1,"LEA",1
50032,"animals",10,"snake",22.223,5.2,1,"LEA",1
50032,"animals",11,"bird",28.523,6.3,1,"LEA",1
50032,"animals",12,"platypus",32.523,4,1,"LEA",1
50032,"animals",13,"mongoose",35.423,2.9,0,"LEA",1
50032,"animals",14,"flamingo",41.723,6.3,0,"LEA",1
50032,"animals",15,"peacock",44.023,2.3,0,"LEA",1
50032,"animals",16,"monkey",48.723,4.7,1,"LEA",1
50032,"animals",17,"moose",51.323,2.6,1,"LEA",1
50032,"animals",18,"bear",53.023,1.7,1,"LEA",1
50032,"animals",19,"goat",56.123,3.09999999999999,1,"LEA",1
50032,"animals",20,"ram",58.423,2.3,1,"LEA",1
50032,"animals",21,"whale",61.923,3.5,1,"LEA",1
50032,"animals",22,"fish",63.123,1.2,0,"LEA",1
50032,"animals",23,"eel",64.723,1.6,0,"LEA",1
50032,"animals",24,"shrimp",66.323,1.59999999999999,0,"LEA",1
50032,"animals",25,"clam",78.423,12.1,0,"LEA",1
50032,"animals",26,"mussel",82.323,3.89999999999999,0,"LEA",1
50032,"animals",27,"camel",98.623,16.3,1,"LEA",1
50032,"animals",28,"iguana",101.223,2.59999999999999,1,"LEA",1
50032,"animals",29,"lizard",106.623,5.40000000000001,1,"LEA",1
50032,"animals",30,"gecko",114.523,7.89999999999999,0,"LEA",1
50032,"animals",31,"frog",116.623,2.10000000000001,0,"LEA",1
50032,"animals",32,"spider",136.223,19.6,1,"LEA",1
50032,"animals",33,"fly",138.323,2.09999999999999,0,"LEA",1
50032,"animals",34,"bee",146.023,7.69999999999999,0,"LEA",1
50032,"animals",35,"tiger",171.323,25.3,1,"LEA",1
50032,"animals",36,"zebra",174.623,3.29999999999998,0,"LEA",1
50032,"animals",37,"elephant",176.223,1.60000000000002,0,"LEA",1
50032,"animals",38,"hippo",180.523,4.29999999999998,0,"LEA",1
50033,"animals",1,"cat",2.029,2.029,2,"LEA",1
50033,"animals",2,"dog",3.129,1.1,0,"LEA",1
50033,"animals",3,"reptile",6.129,3,1,"LEA",1
50033,"animals",4,"crocodile",7.329,1.2,0,"LEA",1
50033,"animals",5,"feline",8.629,1.3,1,"LEA",1
50033,"animals",6,"fox",11.729,3.1,1,"LEA",1
50033,"animals",7,"bird",14.529,2.8,1,"LEA",1
50033,"animals",8,"falcon",16.229,1.7,0,"LEA",1
50033,"animals",9,"pheasant",19.529,3.3,0,"LEA",1
50033,"animals",10,"flamingo",20.929,1.4,0,"LEA",1
50033,"animals",11,"cow",23.429,2.5,1,"LEA",1
50033,"animals",12,"rat",25.429,2,1,"LEA",1
50033,"animals",13,"mouse",27.729,2.3,0,"LEA",1
50033,"animals",14,"sheep",34.929,7.2,1,"LEA",1
50033,"animals",15,"chicken",37.529,2.6,1,"LEA",1
50033,"animals",16,"pig",39.629,2.09999999999999,0,"LEA",1
50033,"animals",17,"horse",41.329,1.7,1,"LEA",1
50033,"animals",18,"monkey",51.029,9.7,1,"LEA",1
50033,"animals",19,"gorilla",52.229,1.2,0,"LEA",1
50033,"animals",20,"chimpanzee",53.829,1.6,0,"LEA",1
50033,"animals",21,"orangutan",55.829,2,0,"LEA",1
50033,"animals",22,"armadillo",60.629,4.8,1,"LEA",1
50033,"animals",23,"giraffe",62.829,2.2,1,"LEA",1
50033,"animals",24,"zebra",64.229,1.4,0,"LEA",1
50033,"animals",25,"elephant",65.329,1.09999999999999,0,"LEA",1
50033,"animals",26,"antelope",69.129,3.80000000000001,0,"LEA",1
50033,"animals",27,"deer",70.229,1.09999999999999,0,"LEA",1
50033,"animals",28,"shark",72.929,2.7,1,"LEA",1
50033,"animals",29,"tuna",78.529,5.59999999999999,0,"LEA",1
50033,"animals",30,"salmon",79.329,0.799999999999997,1,"LEA",1
50033,"animals",31,"wolf",84.029,4.7,1,"LEA",1
50033,"animals",32,"tiger",87.029,3,1,"LEA",1
50033,"animals",33,"lion",87.829,0.799999999999997,0,"LEA",1
50033,"animals",34,"panda",91.629,3.80000000000001,1,"LEA",1
50033,"animals",35,"red_panda",93.829,2.19999999999999,0,"LEA",1
50033,"animals",36,"raccoon",95.929,2.10000000000001,0,"LEA",1
50033,"animals",37,"gerbil",102.429,6.5,1,"LEA",1
50033,"animals",38,"hamster",103.329,0.899999999999991,0,"LEA",1
50033,"animals",39,"turtle",104.229,0.900000000000006,1,"LEA",1
50033,"animals",40,"lizard",107.929,3.7,0,"LEA",1
50033,"animals",41,"whale",111.129,3.2,1,"LEA",1
50033,"animals",42,"killer_whale",112.929,1.8,0,"LEA",1
50033,"animals",43,"shark",113.729,0.799999999999997,0,"LEA",1
50033,"animals",44,"crab",119.229,5.5,0,"LEA",1
50033,"animals",45,"worm",120.829,1.59999999999999,1,"LEA",1
50033,"animals",46,"flea",122.829,2,0,"LEA",1
50033,"animals",47,"pheasant",137.829,15,1,"LEA",1
50033,"animals",48,"penguin",141.229,3.40000000000001,0,"LEA",1
50033,"animals",49,"polar_bear",142.329,1.09999999999999,0,"LEA",1
50033,"animals",50,"grizzly_bear",143.529,1.19999999999999,0,"LEA",1
50033,"animals",51,"hummingbird",152.929,9.40000000000001,1,"LEA",1
50033,"animals",52,"leopard",159.629,6.69999999999999,1,"LEA",1
50033,"animals",53,"jaguar",160.529,0.900000000000006,0,"LEA",1
50036,"animals",1,"dog",2.4703,2.4703,2,"LEA",1
50036,"animals",2,"cat",2.9703,0.5,0,"LEA",1
50036,"animals",3,"pig",3.4703,0.5,1,"LEA",1
50036,"animals",4,"chicken",3.8703,0.4,0,"LEA",1
50036,"animals",5,"horse",5.4703,1.6,0,"LEA",1
50036,"animals",6,"cow",7.2703,1.8,0,"LEA",1
50036,"animals",7,"eagle",10.8703,3.6,1,"LEA",1
50036,"animals",8,"bird",12.7703,1.9,0,"LEA",1
50036,"animals",9,"robin",13.4703,0.699999999999999,0,"LEA",1
50036,"animals",10,"penguin",15.1703,1.7,0,"LEA",1
50036,"animals",11,"pelican",16.7703,1.6,0,"LEA",1
50036,"animals",12,"seagull",18.2703,1.5,0,"LEA",1
50036,"animals",13,"hummingbird",19.7703,1.5,0,"LEA",1
50036,"animals",14,"flamingo",21.7703,2,0,"LEA",1
50036,"animals",15,"hawk",23.9703,2.2,0,"LEA",1
50036,"animals",16,"falcon",24.8703,0.899999999999999,0,"LEA",1
50036,"animals",17,"capybara",27.7703,2.9,1,"LEA",1
50036,"animals",18,"elephant",29.9703,2.2,1,"LEA",1
50036,"animals",19,"giraffe",30.4703,0.5,0,"LEA",1
50036,"animals",20,"lion",31.1703,0.699999999999999,0,"LEA",1
50036,"animals",21,"cheetah",31.7703,0.599999999999998,0,"LEA",1
50036,"animals",22,"warthog",33.7703,2,0,"LEA",1
50036,"animals",23,"mosquito",35.6703,1.9,1,"LEA",1
50036,"animals",24,"muskrat",36.6703,1,1,"LEA",1
50036,"animals",25,"meerkat",37.4703,0.800000000000004,1,"LEA",1
50036,"animals",26,"ant",39.4703,2,1,"LEA",1
50036,"animals",27,"butterfly",41.4703,2,0,"LEA",1
50036,"animals",28,"antlion",45.3703,3.9,0,"LEA",1
50036,"animals",29,"grasshopper",47.9703,2.6,0,"LEA",1
50036,"animals",30,"cricket",48.5703,0.600000000000001,0,"LEA",1
50036,"animals",31,"praying_mantis",50.7703,2.2,0,"LEA",1
50036,"animals",32,"monkey",59.3703,8.6,1,"LEA",1
50036,"animals",33,"chimpanzee",60.6703,1.3,0,"LEA",1
50036,"animals",34,"orangutan",61.4703,0.800000000000004,0,"LEA",1
50036,"animals",35,"gorilla",62.2703,0.799999999999997,0,"LEA",1
50036,"animals",36,"lemur",65.1703,2.9,0,"LEA",1
50036,"animals",37,"ring_tailed_lemur",66.5703,1.40000000000001,0,"LEA",1
50036,"animals",38,"opossum",67.6703,1.09999999999999,1,"LEA",1
50036,"animals",39,"raccoon",71.1703,3.5,1,"LEA",1
50036,"animals",40,"red_panda",72.2703,1.10000000000001,0,"LEA",1
50036,"animals",41,"panda",73.0703,0.799999999999997,0,"LEA",1
50036,"animals",42,"tiger",75.1703,2.09999999999999,1,"LEA",1
50036,"animals",43,"panther",78.0703,2.90000000000001,0,"LEA",1
50036,"animals",44,"jaguar",80.3703,2.3,0,"LEA",1
50036,"animals",45,"lynx",84.6703,4.3,0,"LEA",1
50036,"animals",46,"puma",86.2703,1.60000000000001,0,"LEA",1
50036,"animals",47,"ox",89.6703,3.39999999999999,1,"LEA",1
50036,"animals",48,"wildebeest",93.0703,3.40000000000001,0,"LEA",1
50036,"animals",49,"bison",93.6703,0.599999999999994,0,"LEA",1
50036,"animals",50,"lizard",97.4703,3.8,1,"LEA",1
50036,"animals",51,"snake",98.2703,0.800000000000011,1,"LEA",1
50036,"animals",52,"cobra",99.0703,0.799999999999997,0,"LEA",1
50036,"animals",53,"python",100.9703,1.89999999999999,0,"LEA",1
50036,"animals",54,"asp",101.7703,0.800000000000011,0,"LEA",1
50036,"animals",55,"boa_constrictor",102.6703,0.899999999999991,0,"LEA",1
50036,"animals",56,"grass_snake",108.2703,5.60000000000001,0,"LEA",1
50036,"animals",57,"frog",115.7703,7.5,1,"LEA",1
50036,"animals",58,"toad",116.9703,1.19999999999999,0,"LEA",1
50036,"animals",59,"flea",120.2703,3.30000000000001,1,"LEA",1
50036,"animals",60,"lice",123.7703,3.5,0,"LEA",1
50036,"animals",61,"louse",124.8703,1.09999999999999,0,"LEA",1
50036,"animals",62,"mouse",129.5703,4.7,1,"LEA",1
50036,"animals",63,"rat",131.5703,2,0,"LEA",1
50036,"animals",64,"guinea_pig",133.8703,2.29999999999998,0,"LEA",1
50036,"animals",65,"rabbit",136.3703,2.5,0,"LEA",1
50036,"animals",66,"hare",138.7703,2.40000000000001,0,"LEA",1
50036,"animals",67,"fox",142.6703,3.90000000000001,1,"LEA",1
50036,"animals",68,"wolf",143.5703,0.900000000000006,1,"LEA",1
50036,"animals",69,"aardvark",147.6703,4.09999999999999,1,"LEA",1
50036,"animals",70,"aardwolf",149.6703,2,0,"LEA",1
50036,"animals",71,"wild_dog",152.6703,3,0,"LEA",1
50036,"animals",72,"hyena",156.5703,3.90000000000001,0,"LEA",1
50036,"animals",73,"elephant",160.6703,4.09999999999999,1,"LEA",1
50036,"animals",74,"vulture",169.3703,8.69999999999999,1,"LEA",1
50036,"animals",75,"raptor",173.3703,4,1,"LEA",1
50036,"animals",76,"dinosaur",174.5703,1.20000000000002,0,"LEA",1
50036,"animals",77,"fish",177.4703,2.90000000000001,1,"LEA",1
50036,"animals",78,"dolphin",178.1703,0.699999999999989,0,"LEA",1
50036,"animals",79,"whale",178.8703,0.699999999999989,0,"LEA",1
198,"animals",1,"Dog",1.117647059,1.117647059,NA,"HJT",1
198,"animals",2,"Cat",2.176470588,1.058823529,NA,"HJT",1
198,"animals",3,"Mouse",6.176470588,4,NA,"HJT",1
198,"animals",5,"Tiger",16.17647059,7.000000002,NA,"HJT",1
198,"animals",6,"Lion",19.64705882,3.47058823,NA,"HJT",1
198,"animals",7,"Bear",20.64705882,1,NA,"HJT",1
198,"animals",8,"Cheetah",25.23529412,4.5882353,NA,"HJT",1
198,"animals",9,"Skunk",38.17647059,12.94117647,NA,"HJT",1
198,"animals",10,"Raccoon",39.23529412,1.05882353,NA,"HJT",1
198,"animals",11,"Hamster",50.76470588,11.52941176,NA,"HJT",1
198,"animals",12,"Elephant",53.76470588,3,NA,"HJT",1
198,"animals",13,"Hippo",57.17647059,3.41176471,NA,"HJT",1
198,"animals",14,"Alligator",61.29411765,4.11764706,NA,"HJT",1
198,"animals",15,"Crocodile",65.29411765,4.00000000000001,NA,"HJT",1
198,"animals",16,"Boa Constrictor",70.94117647,5.64705882,NA,"HJT",1
198,"animals",17,"Viper",77.70588235,6.76470587999999,NA,"HJT",1
198,"animals",18,"Rattlesnake",80.35294118,2.64705883000001,NA,"HJT",1
198,"animals",20,"Opossum",110.2352941,22.88235292,NA,"HJT",1
198,"animals",21,"Fox",120.1176471,9.882353,NA,"HJT",1
198,"animals",22,"Deer",121.6470588,1.5294117,NA,"HJT",1
198,"animals",23,"Bobcat",129.7058824,8.05882360000001,NA,"HJT",1
198,"animals",25,"Bird",146.6470588,12.9411764,NA,"HJT",1
198,"animals",26,"Beaver",159.7058824,13.0588236,NA,"HJT",1
198,"animals",27,"Groundhog",163.2941176,3.58823519999999,NA,"HJT",1
198,"animals",28,"Hyena",205.1764706,41.882353,NA,"HJT",1
285,"animals",1,"Deer",2.308823529,2.308823529,NA,"HJT",1
285,"animals",2,"Squirrel",5.955882353,3.647058824,NA,"HJT",1
285,"animals",3,"Rabbit",8.632352941,2.676470588,NA,"HJT",1
285,"animals",4,"Elk",12.64705882,4.014705879,NA,"HJT",1
285,"animals",5,"Moose",13.97058824,1.32352942,NA,"HJT",1
285,"animals",6,"Mule Deer",16.61764706,2.64705882,NA,"HJT",1
285,"animals",7,"Whitetail Deer",23.58823529,6.97058823,NA,"HJT",1
285,"animals",8,"Blacktail Deer",28.92647059,5.3382353,NA,"HJT",1
285,"animals",9,"Grizzly Bear",36.26470588,7.33823529,NA,"HJT",1
285,"animals",10,"Black Bear",39.27941176,3.01470588,NA,"HJT",1
285,"animals",11,"Brown Bear",42.27941176,3,NA,"HJT",1
285,"animals",12,"Kodiak Bear",46.94117647,4.66176471,NA,"HJT",1
285,"animals",13,"Mountain Goat",52.60294118,5.66176471,NA,"HJT",1
285,"animals",14,"Billy Goat",56.27941176,3.67647058,NA,"HJT",1
285,"animals",15,"Wolf",62.30882353,6.02941177,NA,"HJT",1
285,"animals",16,"Fox",65.64705882,3.33823529,NA,"HJT",1
285,"animals",17,"Coyote",67.63235294,1.98529412000001,NA,"HJT",1
285,"animals",18,"Dog",71.30882353,3.67647058999999,NA,"HJT",1
285,"animals",19,"Cat",73.30882353,2,NA,"HJT",1
285,"animals",20,"Rat",75.30882353,2,NA,"HJT",1
285,"animals",21,"Mouse",77.97058824,2.66176471,NA,"HJT",1
285,"animals",22,"Bird",80.30882353,2.33823529,NA,"HJT",1
285,"animals",23,"Cardinal",82.95588235,2.64705882,NA,"HJT",1
285,"animals",24,"Blue Jay",84.95588235,2,NA,"HJT",1
285,"animals",25,"Robin",88.97058824,4.01470589,NA,"HJT",1
285,"animals",26,"Black Bird",89.27941176,0.308823520000004,NA,"HJT",1
285,"animals",27,"Crow",93.30882353,4.02941177,NA,"HJT",1
285,"animals",28,"Turkey",96.63235294,3.32352941000001,NA,"HJT",1
285,"animals",29,"Vulture",114.6323529,17.99999996,NA,"HJT",1
285,"animals",30,"Eagle",117.9705882,3.33823529999999,NA,"HJT",1
285,"animals",31,"Hawk",121.3088235,3.33823530000001,NA,"HJT",1
285,"animals",32,"Mountain Lion",150.6029412,29.2941177,NA,"HJT",1
285,"animals",33,"Elephant",154.9558824,4.3529412,NA,"HJT",1
285,"animals",34,"Giraffe",164.6323529,9.67647049999999,NA,"HJT",1
285,"animals",35,"Lion",169.3088235,4.67647059999999,NA,"HJT",1
285,"animals",36,"Tiger",170.6323529,1.32352940000001,NA,"HJT",1
285,"animals",37,"Zebra",175.9705882,5.33823530000001,NA,"HJT",1
285,"animals",38,"Antelope",180.9558824,4.9852942,NA,"HJT",1
386,"animals",1,"Deer",2.647058824,2.647058824,NA,"HJT",1
386,"animals",2,"Bear",4.647058824,2,NA,"HJT",1
386,"animals",3,"Dog",7.117647059,2.470588235,NA,"HJT",1
386,"animals",4,"Cat",9.117647059,2,NA,"HJT",1
386,"animals",5,"Pigeon",10.17647059,1.058823531,NA,"HJT",1
386,"animals",6,"Bird",19.64705882,9.47058823,NA,"HJT",1
386,"animals",7,"Hamster",23.23529412,3.5882353,NA,"HJT",1
386,"animals",8,"Guinea Pig",39.82352941,16.58823529,NA,"HJT",1
386,"animals",9,"Turtle",45.70588235,5.88235294,NA,"HJT",1
386,"animals",10,"Frog",49.64705882,3.94117647,NA,"HJT",1
386,"animals",11,"Worm",52.64705882,3,NA,"HJT",1
386,"animals",12,"Fish",59.64705882,7,NA,"HJT",1
386,"animals",13,"Trout",63.17647059,3.52941177,NA,"HJT",1
386,"animals",14,"Sheep",70.17647059,6.99999999999999,NA,"HJT",1
386,"animals",15,"Goat",73.64705882,3.47058823,NA,"HJT",1
386,"animals",16,"Donkey",75.70588235,2.05882353,NA,"HJT",1
386,"animals",17,"Horse",78.17647059,2.47058824,NA,"HJT",1
386,"animals",18,"Cow",85.11764706,6.94117647,NA,"HJT",1
386,"animals",19,"Ostrich",92.23529412,7.11764706000001,NA,"HJT",1
386,"animals",20,"Peacock",97.23529412,5,NA,"HJT",1
386,"animals",21,"Ground Hog",107.8235294,10.58823528,NA,"HJT",1
386,"animals",22,"Prairie Dog",117.8235294,10,NA,"HJT",1
386,"animals",23,"Bison",133.1764706,15.3529412,NA,"HJT",1
386,"animals",24,"Buffalo",135.2352941,2.05882350000002,NA,"HJT",1
386,"animals",25,"Giraffe",139.2352941,4,NA,"HJT",1
386,"animals",26,"Zebra",144.1764706,4.94117649999998,NA,"HJT",1
386,"animals",27,"Elephant",146.7647059,2.58823530000001,NA,"HJT",1
386,"animals",28,"Monkey",151.7058824,4.94117650000001,NA,"HJT",1
386,"animals",29,"Alligator",154.7647059,3.05882349999999,NA,"HJT",1
386,"animals",30,"Crocodile",158.2941176,3.5294117,NA,"HJT",1
386,"animals",31,"Snake",166.1764706,7.882353,NA,"HJT",1
386,"animals",32,"Spider",168.7058824,2.52941180000002,NA,"HJT",1
386,"animals",33,"Mice",171.6470588,2.94117639999999,NA,"HJT",1
386,"animals",34,"Rat",174.1176471,2.4705883,NA,"HJT",1
386,"animals",35,"Bat",182.1176471,8,NA,"HJT",1
479,"animals",1,"Cat",0.705882353,0.705882353,NA,"HJT",1
479,"animals",2,"Dog",2.705882353,2,NA,"HJT",1
479,"animals",3,"Elephant",4.088235294,1.382352941,NA,"HJT",1
479,"animals",4,"Giraffe",6.411764706,2.323529412,NA,"HJT",1
479,"animals",5,"Monkey",9.735294118,3.323529412,NA,"HJT",1
479,"animals",6,"Gorilla",12.41176471,2.676470592,NA,"HJT",1
479,"animals",7,"Ape",14.70588235,2.29411764,NA,"HJT",1
479,"animals",8,"Chimpanzee",16.44117647,1.73529412,NA,"HJT",1
479,"animals",9,"Penguin",21.41176471,4.97058824,NA,"HJT",1
479,"animals",10,"Antelope",24.08823529,2.67647058,NA,"HJT",1
479,"animals",11,"Lion",28.05882353,3.97058824,NA,"HJT",1
479,"animals",12,"Tiger",31.05882353,3,NA,"HJT",1
479,"animals",13,"Grizzly Bear",32.79411765,1.73529412,NA,"HJT",1
479,"animals",14,"Black Bear",37.44117647,4.64705882,NA,"HJT",1
479,"animals",15,"Seal",41.38235294,3.94117647,NA,"HJT",1
479,"animals",16,"Walrus",43.73529412,2.35294118,NA,"HJT",1
479,"animals",17,"Flamingo",49.08823529,5.35294117,NA,"HJT",1
479,"animals",18,"Peacock",54.41176471,5.32352942,NA,"HJT",1
479,"animals",19,"Squirrel",58.08823529,3.67647058,NA,"HJT",1
479,"animals",20,"Chipmunk",63.08823529,5,NA,"HJT",1
479,"animals",21,"Fish",69.38235294,6.29411765,NA,"HJT",1
479,"animals",22,"Star Fish",70.76470588,1.38235293999999,NA,"HJT",1
479,"animals",23,"Sea Horse",72.76470588,2,NA,"HJT",1
479,"animals",24,"Shark",80.05882353,7.29411765,NA,"HJT",1
479,"animals",25,"Killer Whale",82.79411765,2.73529412000001,NA,"HJT",1
479,"animals",26,"Clown Fish",92.44117647,9.64705882,NA,"HJT",1
479,"animals",27,"Dalmatian",101.7647059,9.32352942999999,NA,"HJT",1
479,"animals",28,"Sparrow",107.4117647,5.64705880000001,NA,"HJT",1
479,"animals",29,"Eagle",111.0588235,3.6470588,NA,"HJT",1
479,"animals",30,"Egret",115.0588235,4,NA,"HJT",1
479,"animals",31,"Blue Footed Booby",118.1764706,3.1176471,NA,"HJT",1
479,"animals",32,"Muskrat",130.4117647,12.2352941,NA,"HJT",1
479,"animals",33,"Possum",133.7352941,3.32352940000001,NA,"HJT",1
479,"animals",34,"Mole",137.3823529,3.6470588,NA,"HJT",1
479,"animals",35,"Raccoon",139.4117647,2.02941179999999,NA,"HJT",1
479,"animals",36,"Geese",142.0588235,2.6470588,NA,"HJT",1
479,"animals",37,"Ducks",145.0588235,3,NA,"HJT",1
479,"animals",38,"Gulls",147.0588235,2,NA,"HJT",1
479,"animals",39,"Cow",154.7058824,7.64705890000002,NA,"HJT",1
479,"animals",40,"Horse",156.0588235,1.35294109999998,NA,"HJT",1
479,"animals",41,"Pig",158.7058824,2.64705890000002,NA,"HJT",1
479,"animals",42,"Sheep",163.0588235,4.35294109999998,NA,"HJT",1
479,"animals",43,"Ewe",164.7058824,1.64705890000002,NA,"HJT",1
479,"animals",44,"Lamb",167.3823529,2.67647049999999,NA,"HJT",1
479,"animals",45,"Wolf",171.3823529,4,NA,"HJT",1
479,"animals",46,"Leopard",178.4117647,7.02941179999999,NA,"HJT",1
481,"animals",1,"Human",2.235294118,2.235294118,NA,"HJT",1
481,"animals",2,"Monkey",3.941176471,1.705882353,NA,"HJT",1
481,"animals",3,"Bird",6.529411765,2.588235294,NA,"HJT",1
481,"animals",4,"Frog",8.529411765,2,NA,"HJT",1
481,"animals",5,"Leopard",11.94117647,3.411764705,NA,"HJT",1
481,"animals",6,"Tiger",14.23529412,2.29411765,NA,"HJT",1
481,"animals",7,"Giraffe",16.64705882,2.4117647,NA,"HJT",1
481,"animals",8,"Elephant",19.35294118,2.70588236,NA,"HJT",1
481,"animals",9,"Gorilla",21.64705882,2.29411764,NA,"HJT",1
481,"animals",10,"Snake",24.23529412,2.5882353,NA,"HJT",1
481,"animals",11,"Fly",27.82352941,3.58823529,NA,"HJT",1
481,"animals",12,"Ant Eater",40.05882353,12.23529412,NA,"HJT",1
481,"animals",13,"Dog",52.52941176,12.47058823,NA,"HJT",1
481,"animals",14,"Cat",53.82352941,1.29411765,NA,"HJT",1
481,"animals",15,"Hamster",57.35294118,3.52941177,NA,"HJT",1
481,"animals",16,"Rat",61.82352941,4.47058823,NA,"HJT",1
481,"animals",17,"Mouse",63.23529412,1.41176471,NA,"HJT",1
481,"animals",18,"Turtle",66.94117647,3.70588235,NA,"HJT",1
481,"animals",19,"Guinea Pic",70.76470588,3.82352940999999,NA,"HJT",1
481,"animals",20,"Kangaroo",80.35294118,9.58823530000001,NA,"HJT",1
481,"animals",21,"Koala",83.23529412,2.88235294,NA,"HJT",1
481,"animals",22,"Chipmunk",86.35294118,3.11764706,NA,"HJT",1
481,"animals",23,"Squirrel",94.35294118,8,NA,"HJT",1
481,"animals",24,"Crocodile",106.0588235,11.70588232,NA,"HJT",1
481,"animals",25,"Alligator",107.3529412,1.2941177,NA,"HJT",1
481,"animals",26,"Liger",113.2352941,5.8823529,NA,"HJT",1
481,"animals",27,"Flamingo",127.3529412,14.1176471,NA,"HJT",1
481,"animals",28,"Seal",137.5294118,10.1764706,NA,"HJT",1
481,"animals",29,"Whale",139.2352941,1.70588230000001,NA,"HJT",1
481,"animals",30,"Goldfish",141.3529412,2.1176471,NA,"HJT",1
481,"animals",31,"Beta Fish",147.0588235,5.70588229999998,NA,"HJT",1
481,"animals",32,"Clown Fish",151.7647059,4.70588240000001,NA,"HJT",1
481,"animals",33,"Polar Bear",158.7647059,7,NA,"HJT",1
481,"animals",34,"Brown Bear",161.7647059,3,NA,"HJT",1
481,"animals",35,"Black Bear",167.7647059,6,NA,"HJT",1
481,"animals",36,"Panda Bear",176.7647059,9,NA,"HJT",1
484,"animals",1,"Dog",1.705882353,1.705882353,NA,"HJT",1
484,"animals",2,"Cat",2.705882353,1,NA,"HJT",1
484,"animals",3,"Bird",5.382352941,2.676470588,NA,"HJT",1
484,"animals",4,"Horse",6.058823529,0.676470588,NA,"HJT",1
