"subject","domain","response_number","participant_response","response_onset_time","IRT","participant_designated_switch","dataset","list_number"
50019,"animals",29,"woolly_mammoth",75.96,7.09999999999999,1,"LEA",2
50019,"animals",30,"peacock",87.36,11.4,1,"LEA",2
50019,"animals",31,"snake",91.56,4.2,1,"LEA",2
50019,"animals",32,"crocodile",103.46,11.9,1,"LEA",2
50019,"animals",33,"gorilla",113.36,9.90000000000001,1,"LEA",2
50019,"animals",34,"jaguar",122.56,9.2,1,"LEA",2
50019,"animals",35,"leopard",123.86,1.3,0,"LEA",2
50019,"animals",36,"cheetah",125.36,1.5,0,"LEA",2
50019,"animals",37,"lion",147.76,22.4,0,"LEA",2
50019,"animals",38,"mountain_lion",149.86,2.10000000000002,0,"LEA",2
50019,"animals",39,"panther",153.56,3.69999999999999,0,"LEA",2
50019,"animals",40,"whale",157.66,4.09999999999999,1,"LEA",2
50019,"animals",41,"shark",158.36,0.700000000000017,0,"LEA",2
50019,"animals",42,"lizard",162.66,4.29999999999998,1,"LEA",2
50019,"animals",43,"iguana",163.46,0.800000000000011,0,"LEA",2
50019,"animals",44,"newt",166.06,2.59999999999999,0,"LEA",2
50019,"animals",45,"salamander",172.26,6.19999999999999,0,"LEA",2
50019,"animals",46,"donkey",175.46,3.20000000000002,1,"LEA",2
50019,"animals",47,"duck",180.66,5.19999999999999,1,"LEA",2
50020,"animals",1,"snake",3.941,3.941,2,"LEA",2
50020,"animals",2,"lion",6.041,2.1,1,"LEA",2
50020,"animals",3,"ox",8.041,2,0,"LEA",2
50020,"animals",4,"monkey",10.041,2,0,"LEA",2
50020,"animals",5,"fish",12.441,2.4,1,"LEA",2
50020,"animals",6,"shrimp",14.441,2,0,"LEA",2
50020,"animals",7,"octopus",16.441,2,0,"LEA",2
50020,"animals",8,"shark",18.441,2,0,"LEA",2
50020,"animals",9,"alligator",21.641,3.2,1,"LEA",2
50020,"animals",10,"crocodile",23.541,1.9,0,"LEA",2
50020,"animals",11,"frog",27.441,3.9,0,"LEA",2
50020,"animals",12,"gorilla",32.741,5.3,1,"LEA",2
50020,"animals",13,"horse",35.641,2.9,1,"LEA",2
50020,"animals",14,"cow",38.541,2.9,0,"LEA",2
50020,"animals",15,"pig",40.741,2.2,0,"LEA",2
50020,"animals",16,"chicken",42.841,2.1,0,"LEA",2
50020,"animals",17,"rabbit",44.941,2.1,1,"LEA",2
50020,"animals",18,"squirrel",47.241,2.3,0,"LEA",2
50020,"animals",19,"bear",49.641,2.4,1,"LEA",2
50020,"animals",20,"cheetah",52.141,2.5,0,"LEA",2
50020,"animals",21,"giraffe",55.041,2.9,0,"LEA",2
50020,"animals",22,"elephant",57.841,2.8,0,"LEA",2
50020,"animals",23,"dolphin",60.841,3,0,"LEA",2
50020,"animals",24,"lizard",64.541,3.7,1,"LEA",2
50020,"animals",25,"jellyfish",69.141,4.60000000000001,1,"LEA",2
50020,"animals",26,"zebra",73.841,4.69999999999999,1,"LEA",2
50020,"animals",27,"gazelle",76.641,2.80000000000001,0,"LEA",2
50020,"animals",28,"deer",80.041,3.39999999999999,1,"LEA",2
50020,"animals",29,"fox",82.841,2.8,0,"LEA",2
50020,"animals",30,"coyote",85.141,2.30000000000001,0,"LEA",2
50020,"animals",31,"wolf",87.741,2.59999999999999,0,"LEA",2
50020,"animals",32,"elephant",93.041,5.3,1,"LEA",2
50020,"animals",33,"whale",109.741,16.7,1,"LEA",2
50020,"animals",34,"porcupine",113.141,3.40000000000001,1,"LEA",2
50020,"animals",35,"peacock",116.341,3.19999999999999,1,"LEA",2
50020,"animals",36,"chicken",120.141,3.80000000000001,0,"LEA",2
50020,"animals",37,"turkey",125.741,5.59999999999999,0,"LEA",2
50020,"animals",38,"owl",131.741,6.00000000000001,0,"LEA",2
50020,"animals",39,"eagle",133.941,2.19999999999999,0,"LEA",2
50020,"animals",40,"eel",141.141,7.19999999999999,1,"LEA",2
50020,"animals",41,"platypus",143.441,2.30000000000001,1,"LEA",2
50020,"animals",42,"donkey",150.041,6.59999999999999,1,"LEA",2
50020,"animals",43,"mouse",155.141,5.09999999999999,1,"LEA",2
50020,"animals",44,"dog",158.541,3.40000000000001,1,"LEA",2
50020,"animals",45,"cat",160.741,2.20000000000002,0,"LEA",2
50020,"animals",46,"ferret",163.741,3,0,"LEA",2
50020,"animals",47,"guinea_pig",166.541,2.79999999999998,0,"LEA",2
50020,"animals",48,"hamster",168.741,2.20000000000002,0,"LEA",2
50024,"animals",1,"cow",2.988,2.988,2,"LEA",2
50024,"animals",2,"pig",3.788,0.8,1,"LEA",2
50024,"animals",3,"duck",4.788,1,0,"LEA",2
50024,"animals",4,"chicken",5.588,0.8,0,"LEA",2
50024,"animals",5,"goose",7.088,1.5,1,"LEA",2
50024,"animals",6,"horse",8.288,1.2,0,"LEA",2
50024,"animals",7,"mule",9.188,0.9,0,"LEA",2
50024,"animals",8,"donkey",9.988,0.799999999999999,0,"LEA",2
50024,"animals",9,"cheetah",11.488,1.5,1,"LEA",2
50024,"animals",10,"lion",12.388,0.9,0,"LEA",2
50024,"animals",11,"tiger",13.288,0.9,0,"LEA",2
50024,"animals",12,"human",14.488,1.2,1,"LEA",2
50024,"animals",13,"monkey",15.288,0.800000000000001,0,"LEA",2
50024,"animals",14,"orangutan",16.288,1,1,"LEA",2
50024,"animals",15,"snake",17.888,1.6,1,"LEA",2
50024,"animals",16,"duck",19.588,1.7,1,"LEA",2
50024,"animals",17,"pigeon",22.888,3.3,0,"LEA",2
50024,"animals",18,"cardinal",24.788,1.9,0,"LEA",2
50024,"animals",19,"alligator",27.188,2.4,1,"LEA",2
50024,"animals",20,"crocodile",28.388,1.2,0,"LEA",2
50024,"animals",21,"iguana",30.388,2,0,"LEA",2
50024,"animals",22,"dog",32.688,2.3,1,"LEA",2
50024,"animals",23,"cat",34.288,1.59999999999999,0,"LEA",2
50024,"animals",24,"polar_bear",38.088,3.8,1,"LEA",2
50024,"animals",25,"bear",40.388,2.3,0,"LEA",2
50024,"animals",26,"koala_bear",42.688,2.3,0,"LEA",2
50024,"animals",27,"hinny",49.288,6.59999999999999,1,"LEA",2
50024,"animals",28,"hen",51.688,2.40000000000001,1,"LEA",2
50024,"animals",29,"rooster",53.788,2.09999999999999,0,"LEA",2
50024,"animals",30,"spider",59.888,6.1,1,"LEA",2
50024,"animals",31,"rat",61.688,1.8,1,"LEA",2
50024,"animals",32,"mouse",63.088,1.4,0,"LEA",2
50024,"animals",33,"rabbit",64.988,1.9,0,"LEA",2
50024,"animals",34,"pheasant",71.688,6.7,1,"LEA",2
50024,"animals",35,"whale",77.288,5.59999999999999,1,"LEA",2
50024,"animals",36,"fish",78.288,1,0,"LEA",2
50024,"animals",37,"shark",80.188,1.90000000000001,0,"LEA",2
50024,"animals",38,"starfish",85.588,5.39999999999999,0,"LEA",2
50024,"animals",39,"octopus",87.688,2.10000000000001,0,"LEA",2
50024,"animals",40,"orangutan",93.788,6.09999999999999,1,"LEA",2
50024,"animals",41,"kangaroo",100.188,6.40000000000001,1,"LEA",2
50024,"animals",42,"koala_bear",104.588,4.39999999999999,0,"LEA",2
50024,"animals",43,"giraffe",110.488,5.90000000000001,0,"LEA",2
50024,"animals",44,"elephant",111.988,1.5,0,"LEA",2
50024,"animals",45,"zebra",116.488,4.5,0,"LEA",2
50024,"animals",46,"frog",128.888,12.4,1,"LEA",2
50024,"animals",47,"toad",130.388,1.5,0,"LEA",2
50024,"animals",48,"lizard",136.588,6.19999999999999,0,"LEA",2
50024,"animals",49,"skunk",166.288,29.7,1,"LEA",2
50024,"animals",50,"possum",169.688,3.39999999999998,0,"LEA",2
50024,"animals",51,"raccoon",172.288,2.60000000000002,0,"LEA",2
50027,"animals",1,"dog",3.306,3.306,2,"LEA",2
50027,"animals",2,"cat",4.206,0.9,0,"LEA",2
50027,"animals",3,"hamster",4.906,0.699999999999999,0,"LEA",2
50027,"animals",4,"rat",6.506,1.6,0,"LEA",2
50027,"animals",5,"fish",7.606,1.1,0,"LEA",2
50027,"animals",6,"monkey",13.906,6.3,1,"LEA",2
50027,"animals",7,"siberian_husky",18.606,4.7,1,"LEA",2
50027,"animals",8,"tiger",20.406,1.8,1,"LEA",2
50027,"animals",9,"lion",22.206,1.8,0,"LEA",2
50027,"animals",10,"toucan",25.306,3.1,0,"LEA",2
50027,"animals",11,"elephant",27.506,2.2,0,"LEA",2
50027,"animals",12,"giraffe",31.806,4.3,0,"LEA",2
50027,"animals",13,"zebra",39.106,7.3,0,"LEA",2
50027,"animals",14,"gorilla",41.806,2.7,0,"LEA",2
50027,"animals",15,"pelican",56.506,14.7,1,"LEA",2
50027,"animals",16,"flamingo",58.706,2.2,0,"LEA",2
50027,"animals",17,"eagle",60.106,1.4,0,"LEA",2
50027,"animals",18,"cardinal",61.406,1.3,0,"LEA",2
50027,"animals",19,"turtle",64.906,3.50000000000001,1,"LEA",2
50027,"animals",20,"salamander",69.706,4.8,0,"LEA",2
50027,"animals",21,"horse",83.006,13.3,1,"LEA",2
50027,"animals",22,"cow",83.606,0.599999999999994,0,"LEA",2
50027,"animals",23,"donkey",84.406,0.800000000000011,0,"LEA",2
50027,"animals",24,"pig",85.106,0.699999999999989,0,"LEA",2
50027,"animals",25,"goat",86.306,1.2,0,"LEA",2
50027,"animals",26,"lamb",87.806,1.5,0,"LEA",2
50027,"animals",27,"pig",94.606,6.8,0,"LEA",2
50027,"animals",28,"kangaroo",114.506,19.9,1,"LEA",2
50027,"animals",29,"wallaby",116.206,1.7,0,"LEA",2
50027,"animals",30,"chameleon",117.906,1.7,0,"LEA",2
50027,"animals",31,"alligator",119.206,1.3,0,"LEA",2
50027,"animals",32,"skunk",121.606,2.39999999999999,0,"LEA",2
50027,"animals",33,"owl",123.006,1.40000000000001,0,"LEA",2
50027,"animals",34,"dingo",124.306,1.3,0,"LEA",2
50027,"animals",35,"wolf",126.006,1.7,0,"LEA",2
50027,"animals",36,"porcupine",128.306,2.30000000000001,0,"LEA",2
50027,"animals",37,"hedgehog",129.706,1.39999999999998,0,"LEA",2
50027,"animals",38,"emu",141.006,11.3,0,"LEA",2
50027,"animals",39,"ostrich",143.706,2.69999999999999,0,"LEA",2
50027,"animals",40,"llama",152.906,9.20000000000002,0,"LEA",2
50027,"animals",41,"camel",154.006,1.09999999999999,0,"LEA",2
50027,"animals",42,"alpaca",155.906,1.90000000000001,0,"LEA",2
50027,"animals",43,"english_bulldog",162.906,7,1,"LEA",2
50034,"animals",1,"rabbit",2.247,2.247,2,"LEA",2
50034,"animals",2,"dog",3.347,1.1,1,"LEA",2
50034,"animals",3,"cat",4.547,1.2,0,"LEA",2
50034,"animals",4,"owl",5.747,1.2,1,"LEA",2
50034,"animals",5,"alligator",6.747,1,1,"LEA",2
50034,"animals",6,"crocodile",8.547,1.8,0,"LEA",2
50034,"animals",7,"raccoon",11.347,2.8,1,"LEA",2
50034,"animals",8,"bear",12.647,1.3,1,"LEA",2
50034,"animals",9,"lion",13.647,1,1,"LEA",2
50034,"animals",10,"tiger",14.647,1,0,"LEA",2
50034,"animals",11,"monkey",16.047,1.4,1,"LEA",2
50034,"animals",12,"elephant",17.047,1,0,"LEA",2
50034,"animals",13,"penguin",20.547,3.5,0,"LEA",2
50034,"animals",14,"lizard",26.447,5.9,1,"LEA",2
50034,"animals",15,"iguana",27.547,1.1,0,"LEA",2
50034,"animals",16,"dolphin",29.547,2,1,"LEA",2
50034,"animals",17,"shark",30.647,1.1,0,"LEA",2
50034,"animals",18,"fox",41.247,10.6,1,"LEA",2
50034,"animals",19,"deer",43.347,2.1,1,"LEA",2
50034,"animals",20,"squirrel",45.647,2.3,1,"LEA",2
50034,"animals",21,"bird",52.547,6.9,1,"LEA",2
50034,"animals",22,"turtle",59.447,6.90000000000001,1,"LEA",2
50034,"animals",23,"fish",60.747,1.3,0,"LEA",2
50034,"animals",24,"parrot",62.847,2.1,1,"LEA",2
50034,"animals",25,"pig",72.447,9.6,1,"LEA",2
50034,"animals",26,"cow",73.547,1.09999999999999,0,"LEA",2
50034,"animals",27,"chicken",74.847,1.3,0,"LEA",2
50034,"animals",28,"giraffe",86.847,12,1,"LEA",2
50034,"animals",29,"cheetah",88.147,1.30000000000001,0,"LEA",2
50034,"animals",30,"gorilla",92.247,4.09999999999999,0,"LEA",2
50034,"animals",31,"groundhog",113.947,21.7,1,"LEA",2
50034,"animals",32,"chinchilla",121.747,7.8,1,"LEA",2
50034,"animals",33,"duck",148.647,26.9,1,"LEA",2
50034,"animals",34,"hamster",155.147,6.5,1,"LEA",2
50034,"animals",35,"guinea_pig",156.247,1.10000000000002,0,"LEA",2
50034,"animals",36,"ferret",157.547,1.29999999999998,0,"LEA",2
50034,"animals",37,"octopus",165.047,7.5,1,"LEA",2
288,"animals",1,"Cheetah",3.294117647,3.294117647,NA,"HJT",2
288,"animals",2,"Lion",6.308823529,3.014705882,NA,"HJT",2
288,"animals",3,"Deer",7.308823529,1,NA,"HJT",2
288,"animals",4,"Parrot",10.63235294,3.323529411,NA,"HJT",2
288,"animals",5,"Guinea Pig",13.27941176,2.64705882,NA,"HJT",2
288,"animals",6,"Hamster",15.95588235,2.67647059,NA,"HJT",2
288,"animals",7,"Squirrel",17.95588235,2,NA,"HJT",2
288,"animals",8,"Chipmunk",21.95588235,4,NA,"HJT",2
288,"animals",9,"Dove",27.30882353,5.35294118,NA,"HJT",2
288,"animals",10,"Alligator",28.61764706,1.30882353,NA,"HJT",2
288,"animals",11,"Preying Mantis",30.92647059,2.30882353,NA,"HJT",2
288,"animals",12,"Toucan",36.97058824,6.04411765,NA,"HJT",2
288,"animals",13,"Owl",39.64705882,2.67647058,NA,"HJT",2
288,"animals",14,"Pigeon",43.29411765,3.64705883,NA,"HJT",2
288,"animals",15,"Giraffe",48.95588235,5.66176470000001,NA,"HJT",2
288,"animals",16,"Hawk",59.30882353,10.35294118,NA,"HJT",2
288,"animals",17,"Tiger",69.97058824,10.66176471,NA,"HJT",2
288,"animals",18,"Elephant",70.61764706,0.647058819999998,NA,"HJT",2
288,"animals",19,"Rat",76.64705882,6.02941176,NA,"HJT",2
288,"animals",20,"Mouse",78.97058824,2.32352942,NA,"HJT",2
288,"animals",21,"Bear",85.30882353,6.33823529,NA,"HJT",2
288,"animals",22,"Deer",86.30882353,1,NA,"HJT",2
288,"animals",23,"Moose",86.97058824,0.66176471,NA,"HJT",2
288,"animals",24,"Beaver",90.63235294,3.66176470000001,NA,"HJT",2
288,"animals",25,"Dog",94.64705882,4.01470587999999,NA,"HJT",2
288,"animals",26,"Cat",95.64705882,1,NA,"HJT",2
288,"animals",27,"Iguana",100.6323529,4.98529408,NA,"HJT",2
288,"animals",28,"Ferret",103.6323529,3,NA,"HJT",2
288,"animals",29,"Pig",108.6470588,5.0147059,NA,"HJT",2
288,"animals",30,"Chicken",109.2941176,0.647058800000011,NA,"HJT",2
288,"animals",31,"Rooster",112.9558824,3.66176479999999,NA,"HJT",2
288,"animals",32,"Cow",115.6470588,2.6911764,NA,"HJT",2
288,"animals",33,"Lama",117.3088235,1.66176470000001,NA,"HJT",2
288,"animals",34,"Rabbit",125.6323529,8.3235294,NA,"HJT",2
288,"animals",35,"Gazelle",135.2941176,9.66176469999999,NA,"HJT",2
288,"animals",36,"Antelope",136.9558824,1.66176480000001,NA,"HJT",2
288,"animals",37,"Snake",146.9705882,10.0147058,NA,"HJT",2
288,"animals",38,"Salamander",149.2794118,2.30882359999998,NA,"HJT",2
288,"animals",39,"Newt",152.3088235,3.0294117,NA,"HJT",2
288,"animals",40,"Ant",153.6470588,1.33823530000001,NA,"HJT",2
288,"animals",41,"Flies",155.9705882,2.32352940000001,NA,"HJT",2
288,"animals",42,"Gnat",160.6470588,4.67647059999999,NA,"HJT",2
288,"animals",43,"Mosquito",160.9558824,0.308823600000011,NA,"HJT",2
288,"animals",44,"Bees",165.3088235,4.35294109999998,NA,"HJT",2
288,"animals",45,"Lady Bugs",166.6176471,1.30882360000001,NA,"HJT",2
288,"animals",46,"Aardvark",174.2941176,7.67647049999999,NA,"HJT",2
288,"animals",47,"Ant Eater",176.6176471,2.32352950000001,NA,"HJT",2
297,"animals",1,"Dog",-0.117647059,-0.117647059,NA,"HJT",2
297,"animals",2,"Cat",1.882352941,2,NA,"HJT",2
297,"animals",3,"Fish",2.602941176,0.720588235,NA,"HJT",2
297,"animals",4,"Monkey",5.044117647,2.441176471,NA,"HJT",2
297,"animals",5,"Cow",6.882352941,1.838235294,NA,"HJT",2
297,"animals",6,"Hippo",8.323529412,1.441176471,NA,"HJT",2
297,"animals",7,"Pigs",10.60294118,2.279411768,NA,"HJT",2
297,"animals",8,"Hogs",12.60294118,2,NA,"HJT",2
297,"animals",9,"Squirrel",18.48529412,5.88235294,NA,"HJT",2
297,"animals",10,"Flying Squirrel",20.52941176,2.04411764,NA,"HJT",2
297,"animals",11,"Dolphin",30.76470588,10.23529412,NA,"HJT",2
297,"animals",12,"Sand Dollar",30.64705882,-0.117647059999999,NA,"HJT",2
297,"animals",13,"Snakes",35.04411765,4.39705883,NA,"HJT",2
297,"animals",14,"Snails",36.04411765,1,NA,"HJT",2
297,"animals",15,"Slugs",37.32352941,1.27941176,NA,"HJT",2
297,"animals",16,"Raccoons",39.20588235,1.88235294,NA,"HJT",2
297,"animals",17,"Chipmunks",41.20588235,2,NA,"HJT",2
297,"animals",18,"Skunks",44.04411765,2.83823529999999,NA,"HJT",2
297,"animals",19,"Kangaroos",46.20588235,2.16176470000001,NA,"HJT",2
297,"animals",20,"Koala Bears",52.64705882,6.44117647,NA,"HJT",2
297,"animals",21,"Ferret",62.04411765,9.39705883,NA,"HJT",2
297,"animals",22,"Tiger",70.32352941,8.27941176000001,NA,"HJT",2
297,"animals",23,"Lion",72.32352941,2,NA,"HJT",2
297,"animals",24,"Bear",74.32352941,2,NA,"HJT",2
297,"animals",25,"Cheetah",77.76470588,3.44117646999999,NA,"HJT",2
297,"animals",26,"Polar Bear",80.92647059,3.16176471,NA,"HJT",2
297,"animals",27,"Brown Bear",84.92647059,4,NA,"HJT",2
297,"animals",28,"Jack Rabbit",110.6470588,25.72058821,NA,"HJT",2
297,"animals",29,"Rabbit",113.7647059,3.1176471,NA,"HJT",2
297,"animals",30,"Bunny",115.3235294,1.5588235,NA,"HJT",2
297,"animals",31,"Penguin",118.7647059,3.4411765,NA,"HJT",2
297,"animals",32,"Iguana",123.0441176,4.27941170000001,NA,"HJT",2
297,"animals",33,"Lizard",124.0441176,1,NA,"HJT",2
297,"animals",34,"Mosquito",125.2058824,1.16176479999999,NA,"HJT",2
297,"animals",35,"Bee",128.8823529,3.67647050000001,NA,"HJT",2
297,"animals",36,"Yellow Jacket",130.0882353,1.20588240000001,NA,"HJT",2
297,"animals",37,"Ant",135.8823529,5.79411759999999,NA,"HJT",2
297,"animals",38,"Rattle Snake",140.3676471,4.4852942,NA,"HJT",2
297,"animals",39,"Ostrich",143.7647059,3.3970588,NA,"HJT",2
297,"animals",40,"Lemur",150.3235294,6.55882350000002,NA,"HJT",2
297,"animals",41,"Emu",156.8823529,6.55882349999999,NA,"HJT",2
297,"animals",42,"Shark",159.3235294,2.44117650000001,NA,"HJT",2
297,"animals",43,"Clownfish",160.2058824,0.882352999999995,NA,"HJT",2
297,"animals",44,"Catfish",163.7647059,3.55882349999999,NA,"HJT",2
297,"animals",45,"Tarantula",167.2058824,3.44117650000001,NA,"HJT",2
297,"animals",46,"Spider",170.0441176,2.83823519999999,NA,"HJT",2
297,"animals",47,"Turtle",176.0441176,6,NA,"HJT",2
297,"animals",48,"Parakeet",177.4852941,1.44117650000001,NA,"HJT",2
391,"animals",1,"Dog",2.588235294,2.588235294,NA,"HJT",2
391,"animals",2,"Cat",4.588235294,2,NA,"HJT",2
391,"animals",3,"Bird",6.235294118,1.647058824,NA,"HJT",2
391,"animals",4,"Lion",9.235294118,3,NA,"HJT",2
391,"animals",5,"Tiger",10.88235294,1.647058822,NA,"HJT",2
391,"animals",6,"Monkey",12.52941176,1.64705882,NA,"HJT",2
391,"animals",7,"Ape",16.58823529,4.05882353,NA,"HJT",2
391,"animals",8,"Wolf",18.23529412,1.64705883,NA,"HJT",2
391,"animals",9,"Deer",20.23529412,2,NA,"HJT",2
391,"animals",10,"Squirrel",22.82352941,2.58823529,NA,"HJT",2
391,"animals",11,"Chipmunk",25.82352941,3,NA,"HJT",2
391,"animals",12,"Bear",51.23529412,25.41176471,NA,"HJT",2
391,"animals",13,"Zebra",59.88235294,8.64705882,NA,"HJT",2
391,"animals",14,"Giraffe",62.17647059,2.29411765,NA,"HJT",2
391,"animals",15,"Alligator",66.47058824,4.29411765,NA,"HJT",2
391,"animals",16,"Crocodile",70.47058824,4,NA,"HJT",2
391,"animals",17,"Cheetah",94.17647059,23.70588235,NA,"HJT",2
391,"animals",18,"Jaguar",99.52941176,5.35294117000001,NA,"HJT",2
391,"animals",19,"Cougar",104.5294118,5.00000004,NA,"HJT",2
391,"animals",20,"Cayote",109.5294118,5,NA,"HJT",2
391,"animals",21,"Snake",138.8823529,29.3529411,NA,"HJT",2
391,"animals",22,"Lizard",142.5294118,3.64705889999999,NA,"HJT",2
391,"animals",23,"Hippopotamus",162.4117647,19.8823529,NA,"HJT",2
391,"animals",24,"Rhinoceros",174.7647059,12.3529412,NA,"HJT",2
393,"animals",1,"Bears",2.147058824,2.147058824,NA,"HJT",2
393,"animals",2,"Cat",3.838235294,1.69117647,NA,"HJT",2
393,"animals",3,"Dogs",5.147058824,1.30882353,NA,"HJT",2
393,"animals",4,"Tiger",7.147058824,2,NA,"HJT",2
393,"animals",5,"Lion",9.147058824,2,NA,"HJT",2
393,"animals",6,"Monkey",10.52941176,1.382352936,NA,"HJT",2
393,"animals",7,"Giraffe",12.22058824,1.69117648,NA,"HJT",2
393,"animals",8,"Elephant",15.22058824,3,NA,"HJT",2
393,"animals",9,"Turtle",17.83823529,2.61764705,NA,"HJT",2
393,"animals",10,"Fox",19.76470588,1.92647059,NA,"HJT",2
393,"animals",11,"Squirrel",21.22058824,1.45588236,NA,"HJT",2
393,"animals",12,"Chipmunk",25.22058824,4,NA,"HJT",2
393,"animals",13,"Deer",33.45588235,8.23529411,NA,"HJT",2
393,"animals",14,"Rabbit",37.83823529,4.38235294,NA,"HJT",2
393,"animals",15,"Bird",42.45588235,4.61764706,NA,"HJT",2
393,"animals",16,"Fish",45.45588235,3,NA,"HJT",2
393,"animals",17,"Dolphin",53.52941176,8.07352941,NA,"HJT",2
393,"animals",18,"Shark",55.83823529,2.30882353,NA,"HJT",2
393,"animals",19,"Racoon",63.83823529,8,NA,"HJT",2
393,"animals",20,"Snake",77.14705882,13.30882353,NA,"HJT",2
393,"animals",21,"Hippo",84.14705882,7,NA,"HJT",2
393,"animals",22,"Otter",87.14705882,3,NA,"HJT",2
393,"animals",23,"Horse",112.1470588,24.99999998,NA,"HJT",2
393,"animals",24,"Cow",116.7647059,4.6176471,NA,"HJT",2
393,"animals",25,"Ground Hog",121.6029412,4.83823530000001,NA,"HJT",2
393,"animals",26,"Pig",124.7647059,3.16176469999999,NA,"HJT",2
393,"animals",27,"Mouse",184.1470588,59.3823529,NA,"HJT",2
475,"animals",1,"Monkey",0.455882353,0.455882353,NA,"HJT",2
475,"animals",2,"Dog",2.117647059,1.661764706,NA,"HJT",2
475,"animals",3,"Cat",3.117647059,1,NA,"HJT",2
475,"animals",4,"Bird",3.897058824,0.779411765,NA,"HJT",2
475,"animals",5,"Lion",5.897058824,2,NA,"HJT",2
475,"animals",6,"Giraffe",7.235294118,1.338235294,NA,"HJT",2
475,"animals",7,"Pig",10.11764706,2.882352942,NA,"HJT",2
475,"animals",8,"Cow",11.11764706,1,NA,"HJT",2
475,"animals",9,"Cat",12.11764706,1,NA,"HJT",2
475,"animals",10,"Seagull",14.23529412,2.11764706,NA,"HJT",2
475,"animals",11,"Fish",17.89705882,3.6617647,NA,"HJT",2
475,"animals",12,"Whale",20.67647059,2.77941177,NA,"HJT",2
475,"animals",13,"Shark",22.45588235,1.77941176,NA,"HJT",2
475,"animals",15,"Rat",28.11764706,3.44117647,NA,"HJT",2
475,"animals",16,"Mouse",27.67647059,-0.441176469999998,NA,"HJT",2
475,"animals",18,"Worm",30.89705882,2.22058823,NA,"HJT",2
475,"animals",19,"Snake",35.67647059,4.77941177,NA,"HJT",2
475,"animals",20,"Spider",37.45588235,1.77941176,NA,"HJT",2
475,"animals",21,"Octopus",43.23529412,5.77941177,NA,"HJT",2
475,"animals",22,"Seal",50.89705882,7.6617647,NA,"HJT",2
475,"animals",23,"Dolphin",53.23529412,2.3382353,NA,"HJT",2
475,"animals",24,"Hawk",56.89705882,3.6617647,NA,"HJT",2
475,"animals",25,"Dinosaur",67.01470588,10.11764706,NA,"HJT",2
475,"animals",26,"Duck",77.89705882,10.88235294,NA,"HJT",2
475,"animals",27,"Quail",82.67647059,4.77941177,NA,"HJT",2
475,"animals",28,"Gerbil",88.45588235,5.77941176,NA,"HJT",2
475,"animals",29,"Hamster",90.23529412,1.77941177000001,NA,"HJT",2
475,"animals",30,"Turtle",94.45588235,4.22058822999999,NA,"HJT",2
475,"animals",31,"Frog",95.89705882,1.44117647,NA,"HJT",2
475,"animals",32,"Alligator",96.79411765,0.897058830000006,NA,"HJT",2
475,"animals",33,"Crocodile",98.57352941,1.77941176,NA,"HJT",2
475,"animals",34,"Bear",114.8970588,16.32352939,NA,"HJT",2
475,"animals",35,"Fox",117.1176471,2.2205883,NA,"HJT",2
475,"animals",36,"Wolf",118.8970588,1.7794117,NA,"HJT",2
475,"animals",37,"Rabbit",121.4558824,2.5588236,NA,"HJT",2
475,"animals",38,"Zebra",125.6764706,4.22058820000001,NA,"HJT",2
475,"animals",39,"Horse",134.6764706,8.99999999999999,NA,"HJT",2
475,"animals",40,"Hyena",143.6764706,9,NA,"HJT",2
475,"animals",41,"Tiger",146.6764706,3,NA,"HJT",2
475,"animals",42,"Elephant",150.0147059,3.33823530000001,NA,"HJT",2
475,"animals",43,"Chicken",156.2352941,6.22058820000001,NA,"HJT",2
475,"animals",44,"Opossum",161.0147059,4.77941179999999,NA,"HJT",2
475,"animals",45,"Yak",173.1176471,12.1029412,NA,"HJT",2
475,"animals",46,"Tarantula",179.7941176,6.67647049999999,NA,"HJT",2
587,"animals",1,"Dog",2.764705882,2.764705882,NA,"HJT",2
587,"animals",2,"Cat",3.764705882,1,NA,"HJT",2
587,"animals",3,"Bird",4.455882353,0.691176471,NA,"HJT",2
587,"animals",4,"Lion",5.455882353,1,NA,"HJT",2
587,"animals",5,"Walrus",8.838235294,3.382352941,NA,"HJT",2
587,"animals",6,"Sea Otter",9.911764706,1.073529412,NA,"HJT",2
587,"animals",7,"Turtle",12.83823529,2.926470584,NA,"HJT",2
587,"animals",8,"Shark",15.14705882,2.30882353,NA,"HJT",2
587,"animals",9,"Lamb",17.45588235,2.30882353,NA,"HJT",2
587,"animals",10,"Goose",18.14705882,0.691176470000002,NA,"HJT",2
587,"animals",11,"Pig",23.76470588,5.61764706,NA,"HJT",2
587,"animals",12,"Sheep",26.14705882,2.38235294,NA,"HJT",2
587,"animals",13,"Tiger",28.14705882,2,NA,"HJT",2
587,"animals",14,"Leopard",28.52941176,0.382352939999997,NA,"HJT",2
587,"animals",15,"Iguana",32.83823529,4.30882353,NA,"HJT",2
587,"animals",16,"Hamster",40.52941176,7.69117647,NA,"HJT",2
587,"animals",17,"Giraffe",45.52941176,5,NA,"HJT",2
587,"animals",18,"Monkey",48.83823529,3.30882353,NA,"HJT",2
587,"animals",19,"Baboon",49.83823529,1,NA,"HJT",2
587,"animals",20,"Rabbit",57.83823529,8,NA,"HJT",2
587,"animals",21,"Parakeet",64.22058824,6.38235295,NA,"HJT",2
